f_room_type,f_neighbourhood_cleansed,f_parking_free_vs_paid,f_parking_type,f_parking_on_vs_off_premises,euro_price_day,p_host_response_rate,n_accommodates,n_bedrooms,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_airconditioning,d_balcony,d_bathtub,d_bedlinens,d_breakfast,d_changingtable,d_cleaningproducts,d_complimentarybreakfastbuffet,d_conditioner,d_dedicatedworkspace,d_dedicatedworkspacetable,d_diningareafor12people,d_dryer,d_espressomachine,d_gasstove,d_hairdryer,d_hangers,d_hottub,d_inductionstove,d_ironingboard,d_laundromatnearby,d_luggagestorage,d_nespressomachine,d_piano,d_pool,d_portableairconditioning,d_roomdarkeningshades,d_samsungrefrigerator,d_sunloungers,d_valetparkingu2014u20ac30day,d_wifi,d_windowacunit,n_accommodates2,f_bathroom,f_number_of_reviews,n_days_since2,n_days_since3,f_minimum_nights,price,id,neighbourhood_cleansed,room_type,property_type,parking_free_vs_paid,parking_type,parking_on_vs_off_premises,ln_price,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,ln_review_scores_rating
Apt,Centro Storico,No_parking,No_parking,No_parking,69,100,3,1,1,94,98,0.83,4,1,3553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,12623809,44852393377,3,69,84726,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.23410650459726,1.0986122886681098,1.206948960812582,0,4.59511985013459,8.175547596021026,66.83957849480518,546.4501552822632,4.543294782270004
Apt,Centro Storico,Paid,No_parking,Off_premises,119,100,4,1,1,99,81,0.69,3,2,3517,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,12369289,43502789413,3,119,84829,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.77912349311153,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.406719247264253,8.165363632473982,66.6731632505287,544.4106224678678,4.59511985013459
Apt,Centro Storico,No_parking,No_parking,No_parking,100,50,4,1,2,100,1,0.1,3,4,307,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,1,94249,28934443,3,100,86503,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.605170185988092,1.3862943611198906,1.9218120556728056,1.3862943611198906,0.6931471805599453,5.726847747587197,32.79678512404455,187.82219501573582,4.605170185988092
Apt,Centro Storico,Paid,No_parking,Off_premises,171,100,4,2,1,99,91,0.87,1,3,3129,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,9790641,30634915689,1,171,89856,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,5.14166355650266,1.3862943611198906,1.9218120556728056,1.0986122886681098,4.5217885770490405,8.048468743668883,64.77784911781497,521.3624939068326,4.59511985013459
Apt,Campo di Marte,Paid,No_parking,Off_premises,48,NA,3,1,1.5,94,46,0.57,1,2,2430,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,5904900,14348907000,1,48,90557,Campo di Marte,Apt,Apartment,Paid,No_parking,Off_premises,3.871201010907891,1.0986122886681098,1.206948960812582,0.6931471805599453,3.8501476017100584,7.795646536334594,60.772104919465555,473.7578492211942,4.543294782270004
Apt,Centro Storico,No_parking,No_parking,No_parking,127,100,3,1,1,87,3,0.03,3,3,3484,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,12138256,42289683904,3,127,103905,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.844187086458591,1.0986122886681098,1.206948960812582,1.0986122886681098,1.3862943611198906,8.155936337972394,66.51929754905854,542.5271560567645,4.465908118654584
Apt,Centro Storico,No_parking,No_parking,No_parking,132,100,5,2,1,96,39,0.34,3,4,3399,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,1,11553201,39269330199,3,132,116651,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.882801922586371,1.6094379124341003,2.5902903939802346,1.3862943611198906,3.6888794541139363,8.131236549696116,66.117007827114,537.6130306003735,4.564348191467836
Apt,Isolotto Legnaia,Paid,NA,On_premises,65,100,6,2,1.5,93,200,2.52,3,4,2381,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,2,5669161,13498272341,3,65,124134,Isolotto Legnaia,Apt,Apartment,Paid,NA,On_premises,4.174387269895637,1.791759469228055,3.210401995568401,1.3862943611198906,5.303304908059076,7.7752758464868625,60.454914488962,470.0536364274549,4.532599493153256
Apt,Gavinana Galluzzo,Free,No_parking,Off_premises,40,NA,4,2,1,93,178,1.56,1,3,3414,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,11655396,39791521944,1,40,128907,Gavinana Galluzzo,Apt,Apartment,Free,No_parking,Off_premises,3.6888794541139363,1.3862943611198906,1.9218120556728056,1.0986122886681098,5.187385805840755,8.135639903354386,66.18863663705217,538.4869133730257,4.532599493153256
Apt,Centro Storico,No_parking,No_parking,No_parking,55,NA,2,1,1,96,90,0.8,4,1,3390,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,11492100,38958219000,3,55,129927,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.007333185232471,0.6931471805599453,0.4804530139182014,0,4.51085950651685,8.128585200374497,66.07389735974729,537.0873042095054,4.564348191467836
Apt,Centro Storico,No_parking,No_parking,No_parking,140,100,4,1,1,100,1,0.01,3,2,3173,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,10067929,31945538717,3,140,142389,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.941642422609304,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,8.062432791583195,65.002822518796,524.0808878210033,4.605170185988092
Apt,Centro Storico,Paid,No_parking,Off_premises,160,100,4,1,1,85,11,0.25,3,2,1306,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1705636,2227560616,3,160,142416,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,5.075173815233827,1.3862943611198906,1.9218120556728056,0.6931471805599453,2.4849066497880004,7.174724309836376,51.47666892215707,369.330907905199,4.442651256490317
Apt,Centro Storico,No_parking,No_parking,No_parking,197,100,4,1,1,100,2,0.02,3,1,3377,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,11404129,38511743633,3,197,142420,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,5.2832037287379885,1.3862943611198906,1.9218120556728056,0,1.0986122886681098,8.124743020385568,66.01144914730399,536.326060725095,4.605170185988092
Apt,Centro Storico,No_parking,No_parking,No_parking,61,NA,4,2,1,95,11,0.28,2,2,1176,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1382976,1626379776,2,61,146732,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.110873864173311,1.3862943611198906,1.9218120556728056,0.6931471805599453,2.4849066497880004,7.069874128458572,49.98312019224785,353.3743683068084,4.553876891600541
Apt,Centro Storico,No_parking,No_parking,No_parking,44,100,2,1,1,98,204,1.8,2,1,3392,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,11505664,39027212288,2,44,160310,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.784189633918261,0.6931471805599453,0.4804530139182014,0,5.3230099791384085,8.129174996911793,66.08348613041585,537.2042231601438,4.584967478670572
Apt,Centro Storico,No_parking,No_parking,No_parking,36,100,2,1,1,98,248,2.35,2,1,3168,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,10036224,31794757632,2,36,160352,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.58351893845611,0.6931471805599453,0.4804530139182014,0,5.517452896464707,8.060855752934316,64.97739546961425,523.7734120819282,4.584967478670572
Apt,Centro Storico,No_parking,No_parking,No_parking,39,100,3,1,1,96,511,4.57,1,1,3357,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,11269449,37831540293,1,39,160366,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.6635616461296463,1.0986122886681098,1.206948960812582,0,6.238324625039508,8.118802996980035,65.914962103772,535.1505918739296,4.564348191467836
Apt,Centro Storico,No_parking,No_parking,No_parking,98,90,4,1,1,60,1,0.02,2,2,1255,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1575025,1976656375,2,98,160385,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.584967478670572,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,7.134890851565884,50.906667463758545,363.2135159708775,4.0943445622221
Apt,Centro Storico,No_parking,No_parking,No_parking,39,100,3,1,1,96,360,3.19,1,2,3382,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,11437924,38683058968,1,39,160399,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.6635616461296463,1.0986122886681098,1.206948960812582,0.6931471805599453,5.8888779583328805,8.126222529458525,66.03549259827932,536.619107696029,4.564348191467836
Apt,Centro Storico,No_parking,No_parking,No_parking,153,100,4,1,1,NA,1,0.01,3,2,3136,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,9834496,30840979456,3,153,168970,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,5.030437921392435,1.3862943611198906,1.9218120556728056,0.6931471805599453,0.6931471805599453,8.0507033814703,64.8138249364173,521.7968795816389,NA
Apt,Centro Storico,Paid,No_parking,On_premises,70,100,4,2,1.5,92,100,1.26,5,3,2380,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,5664400,13481272000,3,70,174420,Centro Storico,Apt,Apartment,Paid,No_parking,On_premises,4.248495242049359,1.3862943611198906,1.9218120556728056,1.0986122886681098,4.61512051684126,7.77485576666552,60.448382192452094,469.97745287458747,4.5217885770490405
Apt,Rifredi,No_parking,No_parking,No_parking,48,NA,2,1,1,NA,0,NA,7,1,NA,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,NA,NA,3,48,175290,Rifredi,Apt,Apartment,No_parking,No_parking,No_parking,3.871201010907891,0.6931471805599453,0.4804530139182014,0,0,NA,NA,NA,NA
Apt,Centro Storico,No_parking,No_parking,No_parking,120,100,2,1,1,94,10,0.43,2,2,702,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,492804,345948408,2,120,181844,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.787491742782046,0.6931471805599453,0.4804530139182014,0.6931471805599453,2.3978952727983707,6.553933404025811,42.954043064405354,281.51793767776945,4.543294782270004
Apt,Centro Storico,No_parking,No_parking,No_parking,188,100,4,2,1,NA,0,NA,3,3,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,3,188,182820,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,5.236441962829949,1.3862943611198906,1.9218120556728056,1.0986122886681098,0,NA,NA,NA,NA
Apt,Centro Storico,No_parking,No_parking,No_parking,80,NA,4,1,1,86,8,0.1,4,4,2422,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,5866084,14207655448,3,80,182984,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.382026634673881,1.3862943611198906,1.9218120556728056,1.3862943611198906,2.1972245773362196,7.792348924113037,60.72070175512561,473.15689499294166,4.454347296253507
Apt,Campo di Marte,Free,No_parking,On_premises,110,NA,4,1,1,91,34,0.35,4,2,2907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,8450649,24566036643,3,110,189586,Campo di Marte,Apt,Apartment,Free,No_parking,On_premises,4.700480365792417,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.5553480614894135,7.9748769005588755,63.59866157906754,507.19149713336697,4.51085950651685
Apt,Centro Storico,No_parking,No_parking,No_parking,110,100,4,2,1,95,70,0.66,3,4,3183,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,10131489,32248529487,3,110,190621,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.700480365792417,1.3862943611198906,1.9218120556728056,1.3862943611198906,4.2626798770413155,8.065579427282092,65.05357149779611,524.694747943849,4.553876891600541
Apt,Centro Storico,No_parking,No_parking,No_parking,110,NA,4,1,1,93,72,0.64,4,2,3349,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,11215801,37561717549,3,110,191323,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.700480365792417,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.290459441148391,8.116417072794205,65.87622609954525,534.6789262056002,4.532599493153256
Apt,Centro Storico,No_parking,No_parking,No_parking,55,100,4,1,1,83,60,0.53,2,1,3379,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,2,11417641,38580208939,2,55,193675,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.007333185232471,1.3862943611198906,1.9218120556728056,0,4.110873864173311,8.12533508671429,66.02107027139033,536.4433187385577,4.418840607796598
Apt,Centro Storico,No_parking,No_parking,No_parking,95,100,2,1,1,95,95,0.91,3,1,3126,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,9771876,30546884376,3,95,193816,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.553876891600541,0.6931471805599453,0.4804530139182014,0,4.564348191467836,8.047509510981422,64.76240932933645,521.1761050319071,4.553876891600541
Apt,Centro Storico,No_parking,No_parking,No_parking,110,NA,3,1,1.5,97,59,1.07,2,2,1654,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,1,2,2735716,4524874264,2,110,197711,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.700480365792417,1.0986122886681098,1.206948960812582,0.6931471805599453,4.0943445622221,7.4109518755836366,54.92220770221662,407.0258381819363,4.574710978503383
Apt,Rifredi,No_parking,No_parking,No_parking,70,NA,4,1,1,96,45,0.43,1,1,3119,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,1,9728161,30342134159,1,70,201931,Rifredi,Apt,Apartment,No_parking,No_parking,No_parking,4.248495242049359,1.3862943611198906,1.9218120556728056,0,3.828641396489095,8.045267716607803,64.72633263189174,520.7406743377768,4.564348191467836
Apt,Centro Storico,No_parking,No_parking,No_parking,194,NA,5,2,2,94,193,2.11,2,0,2740,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,2,2,7507600,20570824000,2,194,203083,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,5.267858159063328,1.6094379124341003,2.5902903939802346,NA,5.267858159063328,7.9157131993821155,62.658515454872244,495.9868378398205,4.543294782270004
Apt,Centro Storico,Paid,No_parking,Off_premises,92,100,3,1,1,94,184,1.63,3,2,3383,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,11444689,38717382887,3,92,206127,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.5217885770490405,1.0986122886681098,1.206948960812582,0.6931471805599453,5.220355825078324,8.12651816878071,66.04029754752297,536.6776778916295,4.543294782270004
Apt,Centro Storico,Paid,NA,On_premises,59,100,4,1,1,91,282,2.59,2,1,3260,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,10627600,34645976000,2,59,209838,Centro Storico,Apt,Apartment,Paid,NA,On_premises,4.07753744390572,1.3862943611198906,1.9218120556728056,0,5.645446897643238,8.089482474360754,65.43972670298979,529.3735222907933,4.51085950651685
Apt,Centro Storico,Paid,No_parking,Off_premises,61,NA,2,1,1,96,50,1.08,1,1,1387,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1923769,2668267603,1,61,210094,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.110873864173311,0.6931471805599453,0.4804530139182014,0,3.9318256327243257,7.234898420314831,52.34375515227404,378.70175146453374,4.564348191467836
Apt,Centro Storico,No_parking,No_parking,No_parking,62,NA,4,NA,1,91,71,0.63,3,2,3378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,11410884,38545966152,3,62,219150,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.127134385045092,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.276666119016055,8.125039097367745,66.01626033375446,536.3846962737624,4.51085950651685
Apt,Centro Storico,Paid,NA,On_premises,47,NA,4,1,1,92,86,0.81,2,1,3201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,10246401,32798729601,2,47,224562,Centro Storico,Apt,Apartment,Paid,NA,On_premises,3.8501476017100584,1.3862943611198906,1.9218120556728056,0,4.465908118654584,8.071218539969863,65.14456871995324,525.7960508308274,4.5217885770490405
Apt,Campo di Marte,No_parking,No_parking,No_parking,65,NA,4,1,1,100,22,0.74,2,2,889,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,1,790321,702595369,2,65,224669,Campo di Marte,Apt,Apartment,No_parking,No_parking,No_parking,4.174387269895637,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.1354942159291497,6.790097235513905,46.10542046773357,313.0602880601639,4.605170185988092
Apt,Centro Storico,Paid,No_parking,Off_premises,101,100,3,1,1,98,118,1.06,3,1,3338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,11142244,37192810472,3,101,233512,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.61512051684126,1.0986122886681098,1.206948960812582,0,4.77912349311153,8.11312710422178,65.82283140925809,534.0289975830725,4.584967478670572
Apt,Centro Storico,Paid,No_parking,Off_premises,91,100,4,1,1,96,43,0.4,60,2,3187,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,10156969,32370260203,3,91,238351,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.51085950651685,1.3862943611198906,1.9218120556728056,0.6931471805599453,3.784189633918261,8.066835314417336,65.07383198993064,524.939885940833,4.564348191467836
Apt,Centro Storico,Paid,No_parking,Off_premises,83,NA,3,1,1,91,15,0.14,2,2,3180,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,10112400,32157432000,2,83,244610,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.418840607796598,1.0986122886681098,1.206948960812582,0.6931471805599453,2.772588722239781,8.064636475774222,65.03836148638807,524.5107423677146,4.51085950651685
Apt,Centro Storico,Paid,No_parking,Off_premises,77,NA,4,2,1,91,78,0.74,2,2,3180,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,10112400,32157432000,2,77,248623,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.343805421853684,1.3862943611198906,1.9218120556728056,0.6931471805599453,4.3694478524670215,8.064636475774222,65.03836148638807,524.5107423677146,4.51085950651685
Apt,Centro Storico,Free,No_parking,On_premises,55,NA,4,1,1,97,92,0.89,3,1,3109,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,2,9665881,30051224029,3,55,250470,Centro Storico,Apt,Apartment,Free,No_parking,On_premises,4.007333185232471,1.3862943611198906,1.9218120556728056,0,4.532599493153256,8.042056410058754,64.67467130256709,520.1173549172526,4.574710978503383
Apt,Centro Storico,Paid,No_parking,Off_premises,100,100,6,2,1,96,152,1.39,3,0,3288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,2,10810944,35546383872,3,100,251811,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.605170185988092,1.791759469228055,3.210401995568401,NA,5.030437921392435,8.098034756176071,65.57816691223564,531.0542749015999,4.564348191467836
Apt,Centro Storico,Paid,NA,On_premises,65,80,4,1,1,87,339,3.05,2,2,3337,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,2,11135569,37159393753,2,65,253492,Centro Storico,Apt,Apartment,Paid,NA,On_premises,4.174387269895637,1.3862943611198906,1.9218120556728056,0.6931471805599453,5.8289456176102075,8.112827478751374,65.81796969998338,533.9698331776505,4.465908118654584
Apt,Campo di Marte,Paid,NA,On_premises,85,100,4,2,1.5,96,180,1.96,2,4,2755,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,1,2,7590025,20910518875,2,85,255154,Campo di Marte,Apt,Apartment,Paid,NA,On_premises,4.442651256490317,1.3862943611198906,1.9218120556728056,1.3862943611198906,5.198497031265826,7.9211727215870145,62.74497728521423,497.0138024882358,4.564348191467836
Apt,Centro Storico,No_parking,No_parking,No_parking,120,NA,3,2,2,83,27,0.33,2,3,2437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,5938969,14473267453,2,120,256761,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,4.787491742782046,1.0986122886681098,1.206948960812582,1.0986122886681098,3.332204510175204,7.798523053625206,60.816961817923804,474.2824787885227,4.418840607796598
Apt,Gavinana Galluzzo,No_parking,No_parking,No_parking,17,100,2,NA,1,90,282,2.72,3,1,3105,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,9641025,29935382625,3,17,261285,Gavinana Galluzzo,Apt,Apartment,No_parking,No_parking,No_parking,2.833213344056216,0.6931471805599453,0.4804530139182014,0,5.645446897643238,8.040768994367578,64.653966020783,519.8676053428069,4.499809670330265
Apt,Centro Storico,Paid,No_parking,Off_premises,45,NA,2,1,1,97,165,1.56,3,1,3180,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,10112400,32157432000,3,45,270205,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,3.8066624897703196,0.6931471805599453,0.4804530139182014,0,5.111987788356544,8.064636475774222,65.03836148638807,524.5107423677146,4.574710978503383
Apt,Campo di Marte,No_parking,No_parking,No_parking,29,100,2,1,1,90,262,2.4,2,1,3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,10712529,35062107417,2,29,271153,Campo di Marte,Apt,Apartment,No_parking,No_parking,No_parking,3.367295829986474,0.6931471805599453,0.4804530139182014,0,5.572154032177765,8.09346227450118,65.50413158877382,530.1552178377018,4.499809670330265
Apt,Centro Storico,Paid,No_parking,Off_premises,75,NA,2,1,1.5,93,59,0.63,3,1,2819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,7946761,22401919259,3,75,274546,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.31748811353631,0.6931471805599453,0.4804530139182014,0,4.0943445622221,7.9441374911141125,63.10932047772483,501.34911884582937,4.532599493153256
Apt,Centro Storico,No_parking,No_parking,No_parking,49,NA,2,1,1,94,239,2.37,2,1,3024,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2,9144576,27653197824,2,49,279009,Centro Storico,Apt,Apartment,No_parking,No_parking,No_parking,3.8918202981106265,0.6931471805599453,0.4804530139182014,0,5.480638923341991,8.014335737299424,64.22957731015471,514.7573968284091,4.543294782270004
Apt,Centro Storico,Paid,No_parking,On_premises,80,100,4,1,2,96,37,0.35,3,0,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,1,10086976,32036235776,3,80,279656,Centro Storico,Apt,Apartment,Paid,No_parking,On_premises,4.382026634673881,1.3862943611198906,1.9218120556728056,NA,3.6375861597263857,8.063377822367027,65.01806190624042,524.2651984280654,4.564348191467836
Apt,Centro Storico,Paid,No_parking,Off_premises,89,NA,3,1,1,82,48,0.45,2,2,3192,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,10188864,32522853888,2,89,281491,Centro Storico,Apt,Apartment,Paid,No_parking,Off_premises,4.48863636973214,1.0986122886681098,1.206948960812582,0.6931471805599453,3.8918202981106265,8.068402958569699,65.09912630185627,525.2459832541997,4.406719247264253
