"f_room_type","f_neighbourhood_cleansed","f_parking_free_vs_paid","f_parking_type","f_parking_on_vs_off_premises","euro_price_day","n_accommodates","n_bedrooms","n_bathrooms","n_review_scores_rating","n_number_of_reviews","n_reviews_per_month","n_minimum_nights","n_beds","n_days_since","d_airconditioning","d_balcony","d_bathtub","d_bedlinens","d_breakfast","d_changingtable","d_cleaningproducts","d_complimentarybreakfastbuffet","d_conditioner","d_dedicatedworkspace","d_dedicatedworkspacetable","d_diningareafor12people","d_dryer","d_espressomachine","d_gasstove","d_hairdryer","d_hangers","d_hottub","d_inductionstove","d_ironingboard","d_laundromatnearby","d_luggagestorage","d_nespressomachine","d_piano","d_pool","d_portableairconditioning","d_roomdarkeningshades","d_samsungrefrigerator","d_sunloungers","d_valetparkingu2014u20ac30day","d_wifi","d_windowacunit","n_accommodates2","f_bathroom","f_number_of_reviews","n_days_since2","n_days_since3","f_minimum_nights","price","id","neighbourhood_cleansed","room_type","property_type","parking_free_vs_paid","parking_type","parking_on_vs_off_premises","ln_price","ln_accommodates","ln_accommodates2","ln_beds","ln_number_of_reviews","ln_days_since","ln_days_since2","ln_days_since3","ln_review_scores_rating","flag_days_since","flag_review_scores_rating","flag_reviews_per_month"
"Apt","Centro Storico","No_parking","No_parking","No_parking",51,2,1,1,96,0,0.92,1,1,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,NA,NA,1,51,44045757,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.93,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",70,6,2,1,87,3,0.61,2,4,146,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,1,21316,3112136,2,70,44053747,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.25,1.79,3.21,1.39,1.39,4.98,24.8,124,4.47,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",50,4,2,1,96,0,0.92,1,4,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,NA,NA,1,50,44054800,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.91,1.39,1.92,1.39,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",55,4,2,1,100,1,0.25,2,3,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,14400,1728000,2,55,44054828,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.01,1.39,1.92,1.1,0.693,4.79,22.9,110,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",33,5,2,1.5,89,19,3.68,2,1,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,1,23716,3652264,2,33,44054924,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.5,1.61,2.59,0,3,5.04,25.4,128,4.49,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",25,2,2,1,96,0,0.92,2,3,1194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,NA,NA,2,25,44057508,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.22,0.693,0.48,1.1,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",78,4,2,1,80,1,0.18,1,3,163,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,26569,4330747,1,78,44058424,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.36,1.39,1.92,1.1,0.693,5.09,25.9,132,4.38,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",50,4,1,1.5,100,1,0.56,3,2,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,2809,148877,3,50,44079510,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.91,1.39,1.92,0.693,0.693,3.97,15.8,62.6,4.61,0,0,0
"Apt","Rifredi","No_parking","No_parking","No_parking",58,3,1,1,96,0,0.92,5,2,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,NA,NA,3,58,44087236,"Rifredi","Apt","Apartment","No_parking","No_parking","No_parking",4.06,1.1,1.21,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",90,4,2,1,100,5,1.19,2,3,125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,1,1,15625,1953125,2,90,44091100,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.5,1.39,1.92,1.1,1.79,4.83,23.3,113,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",200,4,2,2,96,0,0.92,1,3,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,NA,NA,1,200,44095531,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",5.3,1.39,1.92,1.1,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",60,4,1,1,93,3,0.6,2,3,149,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,22201,3307949,2,60,44098836,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",4.09,1.39,1.92,1.1,1.39,5,25,125,4.53,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",80,2,1,1,96,0,0.92,2,1,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,NA,NA,2,80,44102627,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.38,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",90,5,2,2,96,0,0.92,1,3,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,2,0,NA,NA,1,90,44127794,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.5,1.61,2.59,1.1,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",43,5,2,1,96,0,0.92,1,3,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,0,NA,NA,1,43,44129802,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.76,1.61,2.59,1.1,0,NA,NA,NA,NA,0,0,0
"Apt","Campo di Marte","No_parking","No_parking","No_parking",43,5,2,1,96,0,0.92,1,3,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,0,NA,NA,1,43,44130293,"Campo di Marte","Apt","Apartment","No_parking","No_parking","No_parking",3.76,1.61,2.59,1.1,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",45,3,1,1,100,1,0.34,3,1,86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,7396,636056,3,45,44131087,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.81,1.1,1.21,0,0.693,4.45,19.8,88.4,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",141,4,1,1,96,0,0.92,2,1,1194,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,NA,NA,2,141,44133050,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.95,1.39,1.92,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",133,4,1,1,96,0,0.92,2,1,1194,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,NA,NA,2,133,44133493,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.89,1.39,1.92,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",92,5,1,1,96,0,0.92,1,3,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,0,NA,NA,1,92,44146623,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.52,1.61,2.59,1.1,0,NA,NA,NA,NA,0,0,0
"Apt","Isolotto Legnaia","Free","Unknown","On_premises",57,3,1,1,96,0,0.92,1,2,1194,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,NA,NA,1,57,44147006,"Isolotto Legnaia","Apt","Apartment","Free","Unknown","On_premises",4.04,1.1,1.21,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",138,6,3,3.5,87,3,0.57,1,4,158,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,24964,3944312,1,138,44159406,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.93,1.79,3.21,1.39,1.39,5.06,25.6,130,4.47,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",103,4,1,2,100,1,0.3,2,2,98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,1,9604,941192,2,103,44164589,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.63,1.39,1.92,0.693,0.693,4.58,21,96.4,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",47,4,3,1,91,9,1.75,4,3,153,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,23409,3581577,3,47,44190942,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.85,1.39,1.92,1.1,2.3,5.03,25.3,127,4.51,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",80,4,2,1,96,0,0.92,30,2,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,3,80,44201138,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.38,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",42,4,1,1,96,0,0.92,1,2,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,42,44201425,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.74,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",54,4,2,1,96,0,0.92,1,2,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,54,44201520,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.99,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",61,4,1,1,96,0,0.92,2,2,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,2,61,44205527,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.11,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",80,4,2,2,96,0,0.92,2,2,1194,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,0,NA,NA,2,80,44221391,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.38,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",120,4,2,1.5,100,1,0.83,1,3,35,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,1,1,1225,42875,1,120,44224145,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.79,1.39,1.92,1.1,0.693,3.56,12.6,44.9,4.61,0,0,0
"Apt","Centro Storico","Paid","No_parking","Off_premises",84,2,1,1,96,0,0.92,1,1,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,NA,NA,1,84,44271338,"Centro Storico","Apt","Apartment","Paid","No_parking","Off_premises",4.43,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Isolotto Legnaia","Free","Unknown","On_premises",187,4,2,1,100,19,3.8,1,2,149,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,22201,3307949,1,187,44293438,"Isolotto Legnaia","Apt","Apartment","Free","Unknown","On_premises",5.23,1.39,1.92,0.693,3,5,25,125,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",42,4,1,1,96,0,0.92,1,2,1194,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,42,44297176,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.74,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",90,2,1,1,96,0,0.92,3,1,1194,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,NA,NA,3,90,44301144,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.5,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","Free","Unknown","On_premises",67,6,3,1,97,12,2.4,1,4,149,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,1,22201,3307949,1,67,44303915,"Centro Storico","Apt","Apartment","Free","Unknown","On_premises",4.2,1.79,3.21,1.39,2.56,5,25,125,4.57,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",74,4,2,1,60,1,0.23,1,2,129,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,16641,2146689,1,74,44315487,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.3,1.39,1.92,0.693,0.693,4.86,23.6,115,4.09,0,0,0
"Apt","Centro Storico","Free","Unknown","On_premises",70,5,1,1,100,1,0.32,1,6,92,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1,1,8464,778688,1,70,44316102,"Centro Storico","Apt","Apartment","Free","Unknown","On_premises",4.25,1.61,2.59,1.79,0.693,4.52,20.4,92.5,4.61,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",176,5,2,1.5,96,0,0.92,2,3,1194,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,1,0,NA,NA,2,176,44327543,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",5.17,1.61,2.59,1.1,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",74,4,1,1,96,0,0.92,1,2,1194,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,NA,NA,1,74,44328022,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.3,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Rifredi","Paid","No_parking","Off_premises",78,6,2,1.5,96,0,0.92,1,4,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,0,NA,NA,1,78,44332572,"Rifredi","Apt","Apartment","Paid","No_parking","Off_premises",4.36,1.79,3.21,1.39,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",95,6,2,2,100,1,0.3,4,6,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,1,9801,970299,3,95,44338552,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.55,1.79,3.21,1.79,0.693,4.6,21.1,97,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",68,4,1,2,100,2,0.41,1,2,145,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,1,21025,3048625,1,68,44345634,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.22,1.39,1.92,0.693,1.1,4.98,24.8,123,4.61,0,0,0
"Apt","Campo di Marte","No_parking","No_parking","No_parking",65,4,1,2,96,0,0.92,4,1,1194,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,2,0,NA,NA,3,65,44364584,"Campo di Marte","Apt","Apartment","No_parking","No_parking","No_parking",4.17,1.39,1.92,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",49,4,1,1,100,4,1.13,2,1,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,1,1,11025,1157625,2,49,44364880,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.89,1.39,1.92,0,1.61,4.65,21.7,101,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",41,2,1,1,70,2,0.81,2,1,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,5329,389017,2,41,44367479,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.71,0.693,0.48,0,1.1,4.29,18.4,79,4.25,0,0,0
"Apt","Isolotto Legnaia","Paid","No_parking","Off_premises",60,4,2,1,100,1,0.26,7,2,115,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,13225,1520875,3,60,44372219,"Isolotto Legnaia","Apt","Apartment","Paid","No_parking","Off_premises",4.09,1.39,1.92,0.693,0.693,4.74,22.5,107,4.61,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",135,3,1,1,96,0,0.92,2,2,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,NA,NA,2,135,44373946,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",4.91,1.1,1.21,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","Paid","Unknown","On_premises",140,3,1,1,96,0,0.92,2,2,1194,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,1,0,NA,NA,2,140,44386911,"Centro Storico","Apt","Apartment","Paid","Unknown","On_premises",4.94,1.1,1.21,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",103,6,2,1.5,96,0,0.92,1,3,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,0,NA,NA,1,103,44387956,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.63,1.79,3.21,1.1,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","Free","No_parking","On_premises",49,5,1,1,96,20,4.23,1,3,141,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25,1,1,19881,2803221,1,49,44398591,"Centro Storico","Apt","Apartment","Free","No_parking","On_premises",3.89,1.61,2.59,1.1,3.04,4.95,24.5,121,4.56,0,0,0
"Apt","Isolotto Legnaia","No_parking","No_parking","No_parking",79,6,2,1,96,0,0.92,3,4,1194,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,1,0,NA,NA,3,79,44400378,"Isolotto Legnaia","Apt","Apartment","No_parking","No_parking","No_parking",4.37,1.79,3.21,1.39,0,NA,NA,NA,NA,0,0,0
"Apt","Gavinana Galluzzo","Free","No_parking","On_premises",80,4,2,1,100,1,0.43,2,3,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,4761,328509,2,80,44413296,"Gavinana Galluzzo","Apt","Apartment","Free","No_parking","On_premises",4.38,1.39,1.92,1.1,0.693,4.23,17.9,75.9,4.61,0,0,0
"Apt","Isolotto Legnaia","Paid","No_parking","Off_premises",74,3,2,1,100,1,0.23,2,4,128,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,9,1,1,16384,2097152,2,74,44415970,"Isolotto Legnaia","Apt","Apartment","Paid","No_parking","Off_premises",4.3,1.1,1.21,1.39,0.693,4.85,23.5,114,4.61,0,0,0
"Apt","Isolotto Legnaia","Free","No_parking","Off_premises",60,3,1,1,100,11,2.87,1,2,114,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,1,12996,1481544,1,60,44416531,"Isolotto Legnaia","Apt","Apartment","Free","No_parking","Off_premises",4.09,1.1,1.21,0.693,2.48,4.74,22.4,106,4.61,0,0,0
"Apt","Gavinana Galluzzo","Free","Unknown","On_premises",60,4,1,1,100,1,0.3,2,2,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,9604,941192,2,60,44423372,"Gavinana Galluzzo","Apt","Apartment","Free","Unknown","On_premises",4.09,1.39,1.92,0.693,0.693,4.58,21,96.4,4.61,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",50,2,1,1,96,0,0.92,2,1,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,NA,NA,2,50,44423622,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.91,0.693,0.48,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",74,5,2,2,96,0,0.92,1,3,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,2,0,NA,NA,1,74,44423778,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.3,1.61,2.59,1.1,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","Free","No_parking","On_premises",79,4,2,1,96,5,1.15,2,2,129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16,1,1,16641,2146689,2,79,44426605,"Centro Storico","Apt","Apartment","Free","No_parking","On_premises",4.37,1.39,1.92,0.693,1.79,4.86,23.6,115,4.56,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",79,6,3,3,96,0,0.92,1,6,1194,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,0,NA,NA,1,79,44431554,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.37,1.79,3.21,1.79,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","Free","Unknown","On_premises",189,6,2,2,96,0,0.92,15,4,1194,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,2,0,NA,NA,3,189,44437523,"Centro Storico","Apt","Apartment","Free","Unknown","On_premises",5.24,1.79,3.21,1.39,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",54,4,1,1,96,0,0.92,1,2,1194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,54,44439990,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.99,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",144,4,1,1,96,0,0.92,1,1,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,144,44440420,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.97,1.39,1.92,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",57,4,1,1,96,0,0.92,1,2,1194,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,1,57,44441165,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.04,1.39,1.92,0.693,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",50,4,1,1,96,0,0.92,2,1,1194,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,2,50,44452370,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",3.91,1.39,1.92,0,0,NA,NA,NA,NA,0,0,0
"Apt","Centro Storico","No_parking","No_parking","No_parking",63,4,1,1,96,0,0.92,2,1,1194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,NA,NA,2,63,44452726,"Centro Storico","Apt","Apartment","No_parking","No_parking","No_parking",4.14,1.39,1.92,0,0,NA,NA,NA,NA,0,0,0
